ID,STRating,LWRating,LFRating,CFRating,RFRating,RWRating,CAMRating,LMRating,CMRating,RMRating,LWBRating,CDMRating,RWBRating,LBRating,CBRating,RBRating,GKRating
226785,57,56,56,56,56,56,60,60,63,60,64,67,64,64,67,64,19
240097,61,62,61,61,61,62,64,65,65,65,67,67,67,67,67,67,18
194785,48,50,47,47,47,50,53,54,56,54,63,64,63,63,66,63,18
233442,65,66,65,65,65,66,66,68,64,68,66,63,66,66,62,66,18
237538,66,65,65,65,65,65,66,66,66,66,66,66,66,66,66,66,18
251362,57,57,56,56,56,57,59,61,61,61,66,66,66,66,66,66,17
206563,61,63,63,63,63,63,66,66,66,66,66,66,66,66,62,66,19
231139,53,48,49,49,49,48,52,53,55,53,61,64,61,63,68,63,18
186595,62,63,62,62,62,63,65,66,66,66,66,66,66,66,63,66,18
235236,66,66,66,66,66,66,66,66,65,66,56,56,56,53,51,53,16
242651,63,65,64,64,64,65,66,66,66,66,63,62,63,61,59,61,18
176348,66,66,66,66,66,66,66,66,66,66,55,59,55,52,54,52,16
223963,51,49,49,49,49,49,51,54,55,54,63,63,63,65,68,65,18
243929,43,40,39,39,39,40,43,45,49,45,61,62,61,63,66,63,18
206555,29,25,26,26,26,25,28,28,28,28,27,28,27,27,26,27,67
236247,64,63,64,64,64,63,68,66,68,66,63,64,63,63,60,63,19
186839,66,66,65,65,65,66,66,66,62,66,55,52,55,51,46,51,20
253399,66,66,65,65,65,66,66,68,61,68,62,58,62,61,58,61,17
193495,64,63,63,63,63,63,66,65,66,65,65,66,65,64,65,64,18
234200,58,62,61,61,61,62,65,65,67,65,67,67,67,66,63,66,18
206297,55,56,54,54,54,56,56,59,56,59,65,62,65,66,66,66,19
235225,65,64,65,65,65,64,66,66,66,66,66,66,66,66,66,66,18
189143,59,60,59,59,59,60,63,63,66,63,65,66,65,64,65,64,14
183513,30,25,26,26,26,25,27,28,27,28,29,29,29,29,31,29,66
200667,65,64,64,64,64,64,66,66,66,66,66,66,66,66,66,66,18
173530,64,66,66,66,66,66,66,66,62,66,54,52,54,52,47,52,18
245722,52,51,49,49,49,51,53,55,57,55,63,65,63,64,68,64,18
256730,48,51,48,48,48,51,50,56,52,56,65,60,65,66,64,66,18
226266,66,67,66,66,66,67,68,68,63,68,57,53,57,54,47,54,16
209317,64,64,64,64,64,64,65,65,61,65,54,51,54,51,45,51,19
220581,65,65,64,64,64,65,64,64,55,64,48,43,48,45,39,45,20
258466,27,24,25,25,25,24,27,27,27,27,25,25,25,25,25,25,66
244133,56,57,55,55,55,57,58,61,60,61,65,63,65,65,64,65,18
252325,62,64,63,63,63,64,68,65,67,65,62,65,62,61,60,61,18
253093,56,57,54,54,54,57,57,60,57,60,64,61,64,65,62,65,17
213670,55,57,55,55,55,57,59,62,61,62,66,66,66,65,66,65,17
192165,65,65,65,65,65,65,65,65,61,65,49,49,49,45,43,45,12
232614,65,55,60,60,60,55,59,55,55,55,45,50,45,44,53,44,18
169638,62,61,61,61,61,61,64,64,65,64,65,65,65,65,65,65,19
251558,63,65,63,63,63,65,65,66,59,66,51,48,51,48,41,48,18
255140,65,64,65,65,65,64,67,65,65,65,57,58,57,55,54,55,16
243622,48,47,46,46,46,47,49,53,54,53,61,62,61,62,65,62,18
257188,59,64,61,61,61,64,64,67,62,67,66,63,66,65,61,65,15
254372,61,61,61,61,61,61,64,64,65,64,66,66,66,66,65,66,21
216227,66,64,64,64,64,64,63,63,54,63,50,44,50,48,43,48,20
223907,61,61,60,60,60,61,61,64,60,64,65,62,65,64,60,64,17
230819,61,65,62,62,62,65,65,66,59,66,51,45,51,48,37,48,17
239523,45,38,40,40,40,38,42,42,49,42,55,61,55,57,67,57,14
246691,45,44,42,42,42,44,47,48,53,48,60,64,60,62,65,62,19
190883,59,59,58,58,58,59,61,62,62,62,65,65,65,65,65,65,19
202916,59,65,63,63,63,65,67,67,66,67,61,60,61,58,51,58,19
204196,55,56,55,55,55,56,58,61,61,61,65,65,65,65,65,65,16
224420,64,65,63,63,63,65,65,65,62,65,62,58,62,61,57,61,17
237988,60,61,61,61,61,61,64,65,66,65,68,67,68,67,67,67,18
243364,65,65,65,65,65,65,65,65,59,65,52,48,52,49,45,49,19
193958,60,58,58,58,58,58,60,62,62,62,65,65,65,65,65,65,17
253348,54,53,50,50,50,53,53,56,55,56,64,62,64,65,65,65,17
252326,62,64,63,63,63,64,66,66,65,66,64,63,64,62,59,62,16
201132,52,49,49,49,49,49,53,54,58,54,60,64,60,61,66,61,20
162471,65,63,64,64,64,63,65,65,62,65,55,54,55,53,51,53,21
260267,64,64,64,64,64,64,65,65,65,65,65,65,65,65,62,65,19
191915,54,51,51,51,51,51,53,55,57,55,61,63,61,62,65,62,18
225708,51,54,54,54,54,54,58,60,63,60,65,65,65,65,62,65,22
240812,63,62,62,62,62,62,65,66,67,66,66,67,66,66,65,66,19
242092,63,65,64,64,64,65,66,66,62,66,57,54,57,54,47,54,18
201901,64,65,63,63,63,65,65,65,65,65,65,65,65,65,63,65,18
216237,60,63,62,62,62,63,65,65,65,65,65,65,65,64,63,64,18
216493,50,50,49,49,49,50,52,54,55,54,64,63,64,65,65,65,20
163757,53,52,50,50,50,52,54,56,57,56,64,64,64,65,65,65,16
231597,55,60,57,57,57,60,62,63,63,63,66,66,66,65,64,65,16
234669,24,19,21,21,21,19,24,22,24,22,20,23,20,20,24,20,66
251565,61,64,63,63,63,64,67,67,67,67,67,66,67,66,63,66,20
186541,55,51,52,52,52,51,55,55,60,55,62,65,62,63,65,63,20
243041,60,64,62,62,62,64,65,66,61,66,57,53,57,54,47,54,17
209323,65,59,63,63,63,59,64,60,61,60,45,51,45,44,48,44,19
226216,61,59,61,61,61,59,64,63,66,63,66,66,66,65,66,65,21
237226,57,56,55,55,55,56,59,59,59,59,62,64,62,64,67,64,15
232874,59,60,59,59,59,60,62,65,65,65,65,65,65,65,65,65,18
222378,48,48,45,45,45,48,47,52,51,52,63,61,63,65,67,65,19
222122,56,54,55,55,55,54,58,59,60,59,63,65,63,63,65,63,19
204458,47,48,44,44,44,48,48,53,51,53,64,62,64,65,66,65,20
191657,65,64,63,63,63,64,65,65,62,65,58,55,58,56,51,56,18
252073,61,64,61,61,61,64,65,66,61,66,54,51,54,50,44,50,18
247721,61,64,63,63,63,64,67,67,67,67,64,65,64,63,60,63,19
232617,62,64,62,62,62,64,65,65,61,65,62,58,62,60,54,60,18
140201,65,62,64,64,64,62,65,62,61,62,42,46,42,40,41,40,20
247976,26,22,24,24,24,22,28,26,28,26,23,27,23,23,26,23,66
242856,61,65,64,64,64,65,67,66,62,66,50,48,50,46,37,46,17
232872,47,42,43,43,43,42,44,48,49,48,60,61,60,62,67,62,17
256097,48,52,48,48,48,52,51,55,51,55,64,59,64,65,63,65,20
233047,54,52,51,51,51,52,53,57,55,57,64,62,64,65,67,65,17
198241,65,64,63,63,63,64,63,65,58,65,55,50,55,52,46,52,18
260184,65,65,65,65,65,65,67,68,65,68,59,57,59,57,51,57,17
236890,59,62,63,63,63,62,67,66,67,66,62,62,62,60,55,60,18
231514,58,62,61,61,61,62,65,65,65,65,62,63,62,60,56,60,16
231258,22,19,21,21,21,19,24,22,24,22,22,25,22,22,25,22,66
198490,62,60,61,61,61,60,64,64,65,64,65,65,65,65,65,65,17
193113,63,65,64,64,64,65,65,65,65,65,65,65,65,65,60,65,17
256345,65,64,65,65,65,64,65,65,59,65,51,46,51,49,42,49,19
237913,49,54,51,51,51,54,56,60,60,60,65,65,65,65,66,65,16
225625,62,62,60,60,60,62,62,64,61,64,65,62,65,65,64,65,17
202841,55,58,56,56,56,58,59,63,61,63,65,64,65,65,62,65,18
202073,60,52,56,56,56,52,57,56,61,56,60,65,60,61,65,61,19
196953,53,50,48,48,48,50,50,54,53,54,63,62,63,64,66,64,18
261208,59,62,61,61,61,62,65,65,65,65,61,62,61,59,55,59,17
260952,61,64,64,64,64,64,67,65,62,65,54,52,54,52,44,52,20
240728,52,50,50,50,50,50,53,55,56,55,62,63,62,64,67,64,16
250976,52,50,48,48,48,50,49,54,52,54,63,60,63,65,67,65,17
167512,65,65,65,65,65,65,65,65,62,65,59,54,59,57,51,57,20
253527,65,65,64,64,64,65,65,65,60,65,54,51,54,51,48,51,20
251223,67,59,63,63,63,59,63,60,58,60,49,48,49,47,45,47,19
223537,65,56,61,61,61,56,61,56,57,56,42,47,42,41,47,41,18
203095,60,59,58,58,58,59,60,63,61,63,65,63,65,65,63,65,18
263255,54,55,54,54,54,55,54,58,54,58,65,60,65,65,63,65,19
257878,54,55,55,55,55,55,60,60,63,60,63,66,63,64,65,64,20
255830,63,65,64,64,64,65,67,67,67,67,64,63,64,62,58,62,17
232790,24,19,21,21,21,19,23,23,25,23,24,26,24,23,26,23,65
264022,57,61,59,59,59,61,62,65,62,65,65,63,65,64,61,64,17
257431,65,65,65,65,65,65,67,67,61,67,50,46,50,47,38,47,18
53655,65,58,62,62,62,58,62,58,58,58,41,47,41,39,46,39,20
232343,61,60,61,61,61,60,64,64,65,64,65,65,65,65,65,65,18
238938,65,60,62,62,62,60,61,59,53,59,42,40,42,40,39,40,18
239706,63,62,63,63,63,62,66,65,67,65,65,67,65,64,65,64,16
116314,32,29,30,30,30,29,33,32,33,32,28,31,28,28,29,28,65
210011,65,65,65,65,65,65,65,65,60,65,57,52,57,55,50,55,17
247904,53,50,50,50,50,50,52,53,54,53,60,61,60,62,65,62,16
246112,63,65,64,64,64,65,68,66,62,66,51,51,51,48,43,48,15
242528,67,63,63,63,63,63,63,63,57,63,47,46,47,44,42,44,19
224864,62,64,63,63,63,64,65,65,65,65,61,60,61,60,55,60,17
224608,60,54,55,55,55,54,57,58,60,58,64,65,64,65,65,65,17
208992,53,56,52,52,52,56,56,61,57,61,65,62,65,65,62,65,19
243807,64,65,65,65,65,65,67,67,67,67,66,65,66,65,60,65,17
224095,64,63,63,63,63,63,67,66,67,66,65,67,65,64,66,64,18
221279,61,65,64,64,64,65,68,67,67,67,65,63,65,64,56,64,22
255838,58,55,56,56,56,55,60,58,61,58,63,66,63,65,67,65,18
252254,55,58,56,56,56,58,59,61,60,61,65,63,65,65,63,65,17
251486,64,63,63,63,63,63,66,66,67,66,68,68,68,67,68,67,17
234846,23,18,20,20,20,18,23,22,24,22,20,23,20,19,23,19,66
199774,64,65,65,65,65,65,65,65,63,65,54,52,54,50,45,50,19
263518,52,54,51,51,51,54,51,56,51,56,64,58,64,65,64,65,17
236637,64,63,63,63,63,63,66,66,67,66,67,68,67,66,66,66,20
214365,46,43,43,43,43,43,46,47,48,47,58,60,58,61,65,61,20
202589,65,65,65,65,65,65,65,65,65,65,60,60,60,57,53,57,17
263005,62,64,63,63,63,64,67,67,65,67,61,59,61,60,54,60,16
260188,64,66,65,65,65,66,69,69,69,69,67,66,67,66,60,66,16
259164,59,61,58,58,58,61,61,63,61,63,65,63,65,65,64,65,16
253276,55,51,51,51,51,51,53,55,56,55,61,63,61,62,67,62,18
232540,61,63,61,61,61,63,63,65,63,65,65,63,65,65,61,65,17
190555,60,61,60,60,60,61,63,63,64,63,65,65,65,65,64,65,18
186715,62,64,62,62,62,64,65,65,64,65,65,63,65,64,60,64,17
240987,24,21,23,23,23,21,26,25,27,25,23,25,23,22,24,22,66
222299,54,57,56,56,56,57,60,61,62,61,65,65,65,65,64,65,19
219566,67,62,63,63,63,62,62,62,54,62,46,44,46,44,44,44,20
192328,62,64,62,62,62,64,64,65,59,65,53,49,53,50,42,50,18
247601,52,50,50,50,50,50,54,55,57,55,60,64,60,62,67,62,19
237116,45,41,41,41,41,41,43,45,45,45,57,58,57,59,67,59,20
211096,55,57,55,55,55,57,57,61,60,61,65,65,65,65,65,65,17
216472,56,55,54,54,54,55,56,58,58,58,64,64,64,65,66,65,18
264424,24,18,19,19,19,18,21,21,22,21,20,23,20,20,23,20,66
262376,62,58,59,59,59,58,61,61,63,61,63,66,63,63,65,63,16
254951,60,62,62,62,62,62,66,65,67,65,64,66,64,63,62,63,17
253927,66,63,64,64,64,63,64,65,60,65,55,54,55,53,52,53,20
183527,59,59,59,59,59,59,63,63,65,63,65,65,65,65,65,65,18
243431,46,39,40,40,40,39,42,42,46,42,53,58,53,56,67,56,16
242919,52,48,48,48,48,48,50,52,54,52,61,63,61,63,67,63,17
237799,65,63,65,65,65,63,65,65,60,65,47,48,47,44,43,44,18
225511,31,29,30,30,30,29,34,34,36,34,33,35,33,33,32,33,66
224487,67,65,65,65,65,65,66,66,61,66,53,51,53,51,48,51,19
258534,28,25,25,25,25,25,28,27,27,27,25,26,25,25,25,25,66
247014,49,49,47,47,47,49,51,54,55,54,62,64,62,64,67,64,19
234726,64,65,63,63,63,65,64,66,58,66,52,48,52,49,42,49,17
222438,32,26,28,28,28,26,29,30,28,30,29,29,29,29,30,29,65
221926,63,66,65,65,65,66,66,66,65,66,59,56,59,56,47,56,19
208614,54,48,49,49,49,48,51,53,56,53,62,63,62,63,66,63,20
201958,54,50,50,50,50,50,52,53,55,53,60,62,60,61,66,61,17
244028,54,49,50,50,50,49,51,54,53,54,63,63,63,64,67,64,18
204860,65,62,64,64,64,62,64,63,59,63,50,47,50,47,43,47,19
181989,65,62,63,63,63,62,65,65,64,65,53,56,53,50,52,50,22
194363,65,65,65,65,65,65,65,65,65,65,65,65,65,65,64,65,19
255798,49,49,46,46,46,49,50,54,54,54,64,63,64,66,67,66,17
195126,65,59,62,62,62,59,62,62,61,62,53,55,53,52,54,52,19
263991,67,59,62,62,62,59,61,59,55,59,46,45,46,45,44,45,19
201527,54,59,56,56,56,59,59,63,59,63,65,61,65,65,60,65,18
222519,65,65,65,65,65,65,65,65,65,65,65,65,65,65,64,65,18
224311,63,61,60,60,60,61,62,64,62,64,65,65,65,65,65,65,18
230455,63,65,63,63,63,65,65,65,58,65,47,43,47,44,37,44,17
215864,67,64,63,63,63,64,63,66,59,66,55,49,55,53,48,53,18
228408,60,64,63,63,63,64,67,67,67,67,64,61,64,62,53,62,18
234296,60,65,63,63,63,65,65,68,60,68,54,48,54,50,40,50,17
237368,51,48,48,48,48,48,52,52,57,52,58,64,58,59,67,59,17
239928,48,48,47,47,47,48,51,53,55,53,62,63,62,63,67,63,16
244024,63,67,66,66,66,67,67,67,60,67,52,47,52,48,39,48,18
233017,57,57,58,58,58,57,63,62,67,62,64,68,64,63,64,63,21
244537,47,49,46,46,46,49,51,54,56,54,64,65,64,65,67,65,19
188985,63,65,65,65,65,65,65,65,65,65,64,63,64,62,58,62,20
230458,53,46,47,47,47,46,49,50,56,50,60,65,60,62,65,62,21
244538,44,41,39,39,39,41,42,46,46,46,59,59,59,62,66,62,19
237371,61,65,63,63,63,65,64,66,59,66,56,51,56,53,45,53,17
260325,65,58,61,61,61,58,60,58,55,58,46,46,46,45,47,45,15
206565,65,65,65,65,65,65,65,65,63,65,58,55,58,56,50,56,19
243254,58,63,60,60,60,63,62,66,61,66,65,59,65,63,56,63,18
223968,28,24,25,25,25,24,27,26,26,26,27,27,27,28,30,28,65
198624,46,48,45,45,45,48,50,53,54,53,62,63,62,64,65,64,19
262880,62,61,60,60,60,61,63,64,64,64,66,66,66,66,67,66,17
258783,57,59,57,57,57,59,60,62,62,62,66,66,66,66,66,66,17
253407,66,64,65,65,65,64,66,65,60,65,52,49,52,49,44,49,18
247519,67,68,67,67,67,68,67,68,58,68,51,45,51,48,39,48,16
244703,54,55,55,55,55,55,60,60,64,60,63,65,63,63,63,63,16
242655,61,65,64,64,64,65,67,67,65,67,62,60,62,60,54,60,18
237535,57,58,58,58,58,58,63,63,67,63,65,67,65,64,63,64,16
237023,65,65,65,65,65,65,65,65,59,65,47,45,47,44,39,44,17
223967,67,63,64,64,64,63,64,64,55,64,48,44,48,46,44,46,20
211935,65,65,64,64,64,65,64,65,57,65,52,45,52,49,42,49,19
257502,61,63,61,61,61,63,64,66,65,66,66,64,66,65,62,65,15
224734,67,60,62,62,62,60,60,60,53,60,47,45,47,46,47,46,17
262622,49,46,46,46,46,46,49,51,55,51,61,64,61,63,67,63,16
177885,65,65,65,65,65,65,65,65,64,65,55,53,55,52,49,52,21
226781,65,64,65,65,65,64,65,65,61,65,54,52,54,52,52,52,19
186882,29,27,28,28,28,27,33,31,35,31,31,34,31,30,31,30,65
250882,63,64,63,63,63,64,65,66,60,66,52,48,52,48,40,48,20
232194,50,52,49,49,49,52,53,56,56,56,64,61,64,65,62,65,18
218848,65,64,65,65,65,64,65,65,64,65,55,55,55,53,50,53,17
232928,63,65,64,64,64,65,66,67,66,67,67,66,67,67,64,67,17
203237,29,25,27,27,27,25,32,29,33,29,27,31,27,27,28,27,65
254176,47,43,43,43,43,43,47,48,51,48,58,61,58,61,67,61,19
247268,65,65,64,64,64,65,67,67,66,67,65,65,65,65,64,65,18
199908,65,63,63,63,63,63,63,65,59,65,57,55,57,56,57,56,20
263396,50,47,47,47,47,47,50,52,55,52,61,63,61,63,67,63,17
255971,59,60,60,60,60,60,65,64,67,64,64,66,64,63,63,63,18
187363,30,26,27,27,27,26,28,28,26,28,27,26,27,27,27,27,66
248035,63,64,63,63,63,64,65,66,64,66,64,62,64,63,59,63,17
242915,65,64,63,63,63,64,64,65,63,65,65,62,65,65,62,65,17
222691,63,65,63,63,63,65,65,65,61,65,59,55,59,57,50,57,18
212451,65,64,64,64,64,64,65,65,65,65,65,65,65,65,64,65,20
203491,65,65,65,65,65,65,65,65,63,65,56,54,56,54,51,54,19
244194,63,63,62,62,62,63,65,65,65,65,65,65,65,65,65,65,17
242914,65,65,65,65,65,65,66,66,60,66,53,49,53,50,45,50,17
241890,63,64,63,63,63,64,65,66,62,66,58,54,58,56,49,56,19
237794,64,63,62,62,62,63,63,66,63,66,66,65,66,65,64,65,14
231650,49,49,48,48,48,49,53,54,56,54,62,64,62,63,67,63,16
227810,61,63,62,62,62,63,65,65,65,65,65,65,65,63,61,63,19
253409,59,65,62,62,62,65,64,66,57,66,51,44,51,47,36,47,16
240865,64,65,64,64,64,65,65,66,59,66,55,49,55,53,44,53,20
259296,20,18,19,19,19,18,23,21,24,21,19,22,19,18,20,18,66
251446,53,47,47,47,47,47,49,51,53,51,61,63,61,62,67,62,16
241206,23,19,21,21,21,19,26,24,28,24,22,27,22,21,24,21,66
229073,60,62,61,61,61,62,64,65,63,65,65,63,65,65,63,65,18
216269,55,58,56,56,56,58,59,62,61,62,65,64,65,65,64,65,18
257484,67,65,65,65,65,65,67,67,66,67,62,61,62,61,57,61,18
257228,58,59,57,57,57,59,59,63,60,63,65,63,65,64,64,64,20
232908,63,63,63,63,63,63,65,65,65,65,65,65,65,65,63,65,18
262348,65,64,64,64,64,64,64,65,62,65,60,57,60,60,56,60,18
257483,62,60,61,61,61,60,63,64,65,64,65,66,65,65,65,65,19
256459,48,45,46,46,46,45,49,50,54,50,59,63,59,61,67,61,19
240331,66,65,65,65,65,65,67,68,67,68,68,67,68,67,65,67,17
160203,48,45,44,44,44,45,47,50,54,50,64,65,64,65,65,65,17
203210,54,53,53,53,53,53,57,58,60,58,63,65,63,63,65,63,19
262858,67,63,65,65,65,63,65,63,58,63,47,45,47,46,41,46,17
253129,65,65,66,66,66,65,68,67,67,67,64,64,64,63,61,63,17
240585,56,58,56,56,56,58,59,62,59,62,65,61,65,65,62,65,17
238793,61,62,61,61,61,62,63,65,64,65,67,66,67,66,64,66,16
229065,44,42,41,41,41,42,46,48,53,48,59,63,59,61,67,61,19
255432,61,60,62,62,62,60,66,64,67,64,59,62,59,58,56,58,19
251336,50,48,47,47,47,48,50,52,53,52,60,62,60,61,67,61,17
220872,61,63,62,62,62,63,65,66,63,66,60,58,60,58,53,58,17
260295,49,47,46,46,46,47,50,51,53,51,61,62,61,63,67,63,15
194759,46,46,44,44,44,46,48,51,53,51,63,62,63,63,65,63,19
260812,46,45,45,45,45,45,49,51,55,51,61,64,61,63,67,63,17
224973,65,66,65,65,65,66,67,66,64,66,61,59,61,59,57,59,19
215495,64,57,59,59,59,57,61,60,63,60,62,65,62,62,67,62,16
231885,62,62,61,61,61,62,64,65,65,65,65,65,65,65,65,65,15
263633,64,65,64,64,64,65,64,67,58,67,53,45,53,50,38,50,19
261072,67,64,64,64,64,64,65,65,60,65,50,47,50,47,42,47,18
258768,50,55,52,52,52,55,54,59,55,59,64,60,64,65,61,65,19
242640,62,65,64,64,64,65,67,67,65,67,59,57,59,57,50,57,18
211152,57,59,58,58,58,59,62,64,63,64,66,65,66,65,64,65,19
189391,48,40,42,42,42,40,44,46,52,46,57,63,57,58,65,58,17
253135,64,65,65,65,65,65,68,67,67,67,64,64,64,63,61,63,17
230607,65,64,63,63,63,64,65,65,65,65,62,62,62,60,60,60,16
160207,64,65,65,65,65,65,65,65,65,65,64,63,64,63,60,63,17
206031,65,61,63,63,63,61,62,61,57,61,48,48,48,46,47,46,19
258510,67,65,66,66,66,65,67,67,63,67,57,54,57,56,50,56,17
253902,66,65,65,65,65,65,67,68,65,68,63,61,63,61,57,61,15
247758,62,63,63,63,63,63,67,67,66,67,63,65,63,61,60,61,20
236750,62,65,63,63,63,65,64,66,60,66,64,58,64,63,55,63,15
230094,65,62,63,63,63,62,64,63,60,63,51,52,51,49,51,49,17
226510,59,58,56,56,56,58,59,61,61,61,66,65,66,66,67,66,19
225998,64,65,64,64,64,65,67,67,67,67,67,66,67,66,62,66,17
198094,64,61,62,62,62,61,64,63,65,63,63,65,63,62,65,62,17
232397,59,60,57,57,57,60,60,62,60,62,65,62,65,65,63,65,17
248007,57,58,56,56,56,58,58,60,57,60,64,61,64,65,63,65,15
262343,55,60,57,57,57,60,61,65,62,65,65,63,65,65,62,65,18
238902,44,38,40,40,40,38,43,44,50,44,57,61,57,60,65,60,19
256307,59,65,62,62,62,65,66,67,62,67,56,53,56,54,46,54,18
235572,49,44,45,45,45,44,47,49,53,49,58,62,58,60,67,60,18
243252,56,56,54,54,54,56,57,60,59,60,65,63,65,65,64,65,18
244020,30,27,27,27,27,27,30,29,29,29,28,29,28,27,29,27,66
246324,65,64,64,64,64,64,65,65,64,65,65,63,65,65,63,65,18
257332,56,59,56,56,56,59,59,62,59,62,65,61,65,65,63,65,17
261172,63,64,64,64,64,64,66,66,67,66,65,66,65,64,63,64,19
199477,59,59,58,58,58,59,62,62,65,62,65,65,65,65,65,65,16
207925,56,57,55,55,55,57,57,60,57,60,65,62,65,65,64,65,20
217653,56,54,55,55,55,54,59,58,64,58,61,65,61,61,65,61,19
234293,64,65,64,64,64,65,65,65,65,65,63,62,63,63,59,63,20
239925,57,65,62,62,62,65,67,67,64,67,58,56,58,54,46,54,16
241973,68,65,65,65,65,65,66,66,59,66,53,48,53,51,47,51,17
251189,61,65,62,62,62,65,65,67,61,67,55,53,55,52,47,52,16
189237,65,64,63,63,63,64,65,65,65,65,65,64,65,64,63,64,20
210742,65,64,64,64,64,64,66,67,67,67,67,67,67,66,65,66,17
146486,27,20,23,23,23,20,24,23,25,23,22,27,22,21,26,21,65
227894,63,60,62,62,62,60,64,62,65,62,65,65,65,65,65,65,22
231222,61,60,61,61,61,60,65,64,67,64,63,67,63,62,65,62,17
234294,61,65,63,63,63,65,67,67,67,67,63,62,63,61,56,61,20
219700,64,64,64,64,64,64,66,66,66,66,60,59,60,58,54,58,16
254003,45,41,42,42,42,41,46,48,53,48,60,63,60,62,67,62,17
255686,67,58,61,61,61,58,60,60,55,60,48,48,48,47,48,47,18
235059,60,65,62,62,62,65,65,66,59,66,55,51,55,52,45,52,16
252870,63,65,65,65,65,65,67,68,63,68,56,54,56,53,48,53,20
252358,61,65,64,64,64,65,65,65,65,65,65,63,65,63,57,63,17
251846,59,59,58,58,58,59,60,62,61,62,65,64,65,65,64,65,19
243398,53,58,55,55,55,58,59,62,60,62,65,64,65,65,63,65,15
155334,53,49,49,49,49,49,52,52,54,52,59,61,59,61,65,61,18
263366,67,58,62,62,62,58,61,59,57,59,45,47,45,44,46,44,19
244421,30,28,29,29,29,28,34,32,35,32,30,33,30,29,30,29,66
231109,62,58,60,60,60,58,64,61,66,61,60,66,60,61,67,61,15
220357,59,57,57,57,57,57,61,60,64,60,63,65,63,62,65,62,20
195012,65,65,65,65,65,65,65,65,59,65,49,45,49,45,39,45,21
253892,49,52,48,48,48,52,51,55,52,55,65,60,65,65,64,65,19
251076,65,62,63,63,63,62,65,65,66,65,66,66,66,66,65,66,19
210482,60,52,55,55,55,52,58,56,63,56,59,65,59,60,65,60,18
234290,45,44,44,44,44,44,48,49,54,49,58,64,58,59,67,59,19
246834,63,65,64,64,64,65,67,66,60,66,51,48,51,47,40,47,17
260658,56,54,54,54,54,54,55,58,56,58,64,62,64,65,67,65,15
198195,65,57,59,59,59,57,57,57,51,57,48,46,48,47,49,47,19
229171,63,65,64,64,64,65,65,65,60,65,60,54,60,58,51,58,16
234291,50,51,48,48,48,51,51,55,54,55,64,63,64,65,67,65,17
244277,57,54,55,55,55,54,57,58,60,58,62,65,62,63,67,63,18
228751,64,66,66,66,66,66,69,69,67,69,62,62,62,60,57,60,20
231575,65,64,64,64,64,64,65,66,59,66,50,43,50,47,37,47,16
220650,66,65,64,64,64,65,64,66,58,66,54,49,54,51,46,51,18
245566,51,50,49,49,49,50,51,54,53,54,63,61,63,64,67,64,17
240446,45,40,40,40,40,40,42,45,45,45,57,58,57,60,65,60,17
225342,30,24,26,26,26,24,27,27,27,27,27,28,27,27,28,27,65
210494,66,66,65,65,65,66,66,66,62,66,55,52,55,53,46,53,17
257341,62,65,63,63,63,65,64,66,57,66,52,46,52,48,39,48,18
243773,58,60,58,58,58,60,62,64,62,64,65,64,65,65,62,65,17
255036,65,65,64,64,64,65,65,66,59,66,54,49,54,53,46,53,16
254268,63,65,64,64,64,65,66,67,60,67,52,49,52,50,44,50,16
244284,49,47,45,45,45,47,48,51,51,51,62,61,62,64,67,64,19
230888,64,65,64,64,64,65,67,67,67,67,65,65,65,64,61,64,19
232424,46,43,43,43,43,43,45,47,49,47,59,60,59,61,67,61,18
170472,62,62,61,61,61,62,63,65,63,65,65,64,65,65,64,65,17
248040,58,55,56,56,56,55,58,58,60,58,63,65,63,64,67,64,19
251880,60,65,62,62,62,65,65,67,59,67,54,49,54,51,41,51,16
253928,67,61,63,63,63,61,65,62,62,62,50,53,50,49,51,49,19
258536,66,64,63,63,63,64,64,66,62,66,65,62,65,64,62,64,15
219625,50,51,47,47,47,51,50,56,52,56,64,61,64,65,65,65,17
244201,67,64,64,64,64,64,65,65,59,65,50,48,50,48,45,48,18
187113,59,58,58,58,58,58,62,62,65,62,65,65,65,65,65,65,20
251198,67,62,63,63,63,62,63,62,56,62,47,46,47,45,43,45,19
204095,60,61,59,59,59,61,61,64,61,64,65,62,65,65,62,65,20
225087,57,60,58,58,58,60,60,64,59,64,65,60,65,65,58,65,17
260417,49,45,45,45,45,45,48,49,52,49,61,62,61,64,67,64,17
259139,60,65,64,64,64,65,67,65,60,65,49,47,49,46,39,46,16
254019,67,65,65,65,65,65,66,66,59,66,50,47,50,47,42,47,17
243523,45,39,39,39,39,39,43,45,50,45,58,62,58,60,65,60,20
240451,58,63,60,60,60,63,63,67,63,67,67,63,67,65,60,65,18
173891,65,64,64,64,64,64,64,65,64,65,65,64,65,65,65,65,18
209475,62,63,62,62,62,63,65,65,64,65,63,62,63,62,59,62,18
203331,61,65,62,62,62,65,65,65,59,65,53,49,53,51,44,51,17
195905,56,53,54,54,54,53,56,56,59,56,61,65,61,62,65,62,18
259905,62,64,64,64,64,64,67,66,65,66,61,60,61,59,54,59,17
242751,46,43,43,43,43,43,47,48,51,48,58,61,58,60,67,60,17
254273,61,62,62,62,62,62,64,66,65,66,67,66,67,67,63,67,18
244801,65,59,62,62,62,59,62,60,57,60,46,47,46,44,46,44,17
